,n,density,m,min deg,max deg,avg deg,nst1,nst2,hit rate,K,time
1189,80,0.125,396,3,16,9.9,60579070746630678322058926654500920160775271663696683565574233744306339840,50042838951327229500889204619259270729130024997956189137977832607089426432,0.9800000000000001,2639,1.714966058731079
1190,90,0.1111111111111111,471,3,18,10.466666666666667,44483283046041948336193942294752727883855027631246490976342510538549844604182677422080,34136458504038890044215986140371112908983684526898473612644120699863226510260498857984,0.9933333333333334,3203,2.491222620010376
1191,100,0.1,461,3,16,9.22,110482797727905978330798319293770824135741084141942940111660921201920947269967069944217600,89131568339675310004189855146075349745695881710069540180826073977310043428619161270484992,0.9960000000000001,2551,2.1615335941314697
1192,110,0.09090909090909091,574,5,20,10.436363636363636,966960757386433155174090833003766275266135396101330408510637838172473713903100451108266772504479291932672,787347281294272054127804065815971980947100571267224247953311886478253262201097107427333593096253626908672,0.9927272727272728,7101,6.73042631149292
1193,120,0.08333333333333333,588,4,17,9.8,2233080952373758982905398205107374275479384487251599208952593395735577719628931618979862560922145686889714155520,1712453494972019173337367468727916235358667106927365916718052153158291448820762027628694060247926613376979959808,0.9899999999999999,100000,88.1063585281372
1194,130,0.07692307692307693,641,3,17,9.861538461538462,5844759838879377367991278073734331891780394292439600319103178419457656161291106862624196733034852218710106699813619761152,4866139099716386925853697290625188459773610329500674026100378736232727170447556967829167889020367931949159589378298740736,0.9861538461538462,215,0.2890050411224365
1195,140,0.07142857142857142,680,2,20,9.714285714285714,286906556739351946629834725699186164134996421273723033314272871378856988720378013632845363604555424324401243600111915880715124736,186959417702580348224176658542424495976222322662099532938932529735077571454891340233376400960612840994953692783968335501455261696,0.9942857142857143,32021,35.31751489639282
1196,30,0.3333333333333333,150,5,17,10.0,1199609760128661807253422080,991918132160033844939980800,0.9866666666666667,722,0.1970839500427246
1197,40,0.25,197,3,19,9.85,1545135010416808371144351262313545728,1219836103175487092776206263472095232,0.9800000000000001,779,0.27036190032958984
1198,50,0.2,276,6,22,11.04,1171916948830085627511808882437475970982629867520,938239489610718042228948409088468305970133467136,0.9960000000000001,3676,1.3578238487243652
1199,60,0.16666666666666666,284,4,18,9.466666666666667,744014685724811878664667118099965979438929962640343040,541206534291185685087558580765589043160161651613761536,0.9833333333333332,1904,1.1885526180267334
1200,70,0.14285714285714285,346,3,15,9.885714285714286,24459948805104775465008636071277311459424458301550467367649148928,20143689249966871917036470390400334291558676145645485816698372096,0.9885714285714287,102,0.11598014831542969
1201,80,0.125,400,4,19,10.0,229246021295153913112578511398335411361049734070756923705156562561489960960,176751990528781660724329525020427425316332041695800763790251303474401640448,0.9875,559,0.49650073051452637
1202,90,0.1111111111111111,480,4,19,10.666666666666666,422808601021911280284656427118842793548052312086506492072655096834665456163214904524800,357008995398530701795705619485120869164515668189071299614582438589316166284090271596544,0.9933333333333334,2249,1.4533581733703613
1203,100,0.1,507,5,19,10.14,27360401183149954992956607968595524246322919139528845120727777245537765102586694206447975137280,20634217261018498622928106166782878753768338858807548304865451599498249105248937948731498561536,0.998,8994,8.752464532852173
1204,110,0.09090909090909091,526,4,18,9.563636363636364,22337610009408652883647542016855049123140964606009458904666783145100842794704265623577673132987645952,16865354495633893602929549544347003730178912558390295436952930572842308244941528038501667827009716224,0.989090909090909,2490,2.3782505989074707
1205,120,0.08333333333333333,580,4,18,9.666666666666666,117322135289756629039521644627578751347004947861650759683236886952747034621915508540801815470889039640815206400,94695227077626257508535116860847932387369632052361583795228521585786411092008171158543087357934464557855539200,0.9799999999999999,1514,1.6930551528930664
1206,130,0.07692307692307693,656,3,19,10.092307692307692,170688560467787501866569224557543058716682776046850294303283105808073098270177271074077284617024999729608278456105231712256,128851525277545023576943723377158966923752595437037981715972328728616945055257855295543371651658137818873510961481382887424,0.9938461538461538,8992,9.27097773551941
1207,140,0.07142857142857142,718,3,19,10.257142857142858,15253602263075185317388900657864143797149486557889049134844889273454817792647055322773081812062785195768075116754040121204875699683328,11009983183170355751526312373456936605060835105820206839132037649133857904512252781718551670118853380872800084550567556340360096514048,0.9957142857142858,3997,4.471592664718628
1208,30,0.3333333333333333,147,5,14,9.8,592208383410479367632977920,469896888910144596491632640,0.9866666666666667,552,0.17244863510131836
1209,40,0.25,190,5,15,9.5,544506874244417191784409146467549184,443168052248569545959988145120346112,0.975,591,0.22445940971374512
1210,50,0.2,226,4,15,9.04,45686071995504216530547169584171372823707648,36832067009590564635934928087968420624072704,0.976,387,0.19067811965942383
1211,60,0.16666666666666666,294,5,15,9.8,10956155565721445911624423699603305346972634076516712448,7878760404725987956399036093319052924683777879075454976,0.9933333333333334,680,0.30884313583374023
1212,70,0.14285714285714285,333,5,17,9.514285714285714,2635557761380924365087969097483867724871973395199257044485931008,2234076768391542888233914187720482745325472472585991490281406464,0.9800000000000001,663,0.3790299892425537
1213,80,0.125,401,5,16,10.025,381044357014342713127017235473397977325085661956401549181828235718377340928,277895117542283119976444494951760242184085507793903770233023415993015205888,0.99,5242,3.7556352615356445
1214,90,0.1111111111111111,417,3,16,9.266666666666667,456378464999487264878612968070316597931408798307800345811921722014602254348189696,366613233158049858622687124638463910723401141240983072044115900170196015508357120,0.9955555555555555,7377,5.940537214279175
1215,100,0.1,494,2,17,9.88,65753719383864554459825687032718975603336450409856390835816648315578605622662009797216305152,53248180533575538005117319605633213950295665714919605840578601012937526912736851232911523840,0.978,46794,39.05926299095154
1216,110,0.09090909090909091,515,1,16,9.363636363636363,333466997463039757735934053115321268876824159159214351251623840352945052301370199921844986008567808,255610385370278645486770840201897707005833032220090043638285384339439083839567869380612361396682752,0.9836363636363638,227,0.2250688076019287
1217,120,0.08333333333333333,594,5,17,9.9,29556627914503799465590437488550151473021872176465721303353184646452088704134201556047741729213342897064149778432,22837136281158984290854633295145074208798807940861811517035140155405140791389690497731088317491627612529527619584,0.9966666666666667,100000,85.9604721069336
1218,130,0.07692307692307693,628,2,18,9.661538461538461,141569866699707493444299264114251541025417205091563570592901824525108218913278462865159904269988138554201772463751168000,110669821335023313753101893494793026843130224325479790286841964590519118948827454829954563535281924428174617939684622336,0.9830769230769232,5672,6.160382986068726
1219,140,0.07142857142857142,715,4,17,10.214285714285714,23013204237869661138837970626327116706038031043942691378680664413744148055231604340067291199909181390045028623525009226373742301544448,18606409062477495630452545737483330231866553822567596498927647584801091877848167691334939348020128260920344558590297883824559390457856,0.9914285714285714,282,0.36214590072631836
1220,30,0.3333333333333333,148,5,17,9.866666666666667,733931238891547918730264576,598370830873840600389517312,0.9933333333333334,2198,0.5462822914123535
1221,40,0.25,192,4,18,9.6,346281131267916345178018890888773632,289095356589346772241023009856421888,0.985,327,0.15552592277526855
1222,50,0.2,251,2,17,10.04,5226610192576320466984436372152947979214389248,4206735064546006229698837293733930310234537984,0.9879999999999999,41,0.032800912857055664
1223,60,0.16666666666666666,285,2,16,9.5,878438108035919625847943797829690811112830656055345152,694622070869234844357060310178515076456412806735986688,0.9833333333333334,1558,0.8601202964782715
1224,70,0.14285714285714285,329,5,18,9.4,1004554909610883450364033874723895614369335670054312525745356800,807767985730065991772327361084226337205594501217210373282725888,0.9971428571428571,1123,0.6929569244384766
1225,80,0.125,443,5,19,11.075,2281816163059003689788700406949807815999961375678576490423069956026620348203008,1901032562938902438663310734449610501041224783797748192054450410436596420575232,0.9924999999999999,23575,13.808619976043701
1226,90,0.1111111111111111,463,5,18,10.28888888888889,20330889457947146290496483924244057629151822764780250521586372494373834229640893300736,14505609539617146431559999122693552705052696797214346277535382421898812178098242453504,0.9955555555555555,356,0.30667638778686523
1227,100,0.1,487,3,20,9.74,76174619982013174307695185168752969534485343569740041343038786977385180399075100391697809408,59217745013450225527236735063600102682653565126143390737940223379514524689005891562640506880,0.984,1150,0.8258383274078369
1228,110,0.09090909090909091,490,4,15,8.909090909090908,4798479824693298206537016123811637257797537637070907231124734691114332203142528849977580789432320,3427873663528162185108757545566418978909163734254794818526170262777197421387992543589990037192704,0.9854545454545456,1677,1.465116024017334
1229,120,0.08333333333333333,591,4,18,9.85,2256358227517451296986447504805071307649164285005313836850259198891894954221175893785249347779968285398701965312,1852093084414520811028141245682085871469394602373355865136695933247861793434582692085836077802507968727750803456,0.9933333333333334,6759,6.773611068725586
1230,130,0.07692307692307693,674,2,18,10.36923076923077,1369455144598040456080722278657379674459097275245198061760161102844031506236061224264273526244533627477929657531783549288448,1048911057223049541435321897546584650978833053096351325424628175058177847713198783829597909792215591028141484446622477713408,0.9923076923076923,1004,1.0465021133422852
1231,140,0.07142857142857142,663,4,19,9.471428571428572,47276754876985578617561931846149595373271187536007309923528077346916586175466732429822531735422093228500222530804953656967823360,36506205498279790667073238169173620186929174994315738706820603815542712012900010992679752486364870990382652681927716611513384960,0.9957142857142858,2401,3.0191078186035156
1232,30,0.3333333333333333,148,6,14,9.866666666666667,1190517944259859753857974272,933033892626779864500797440,0.9933333333333334,467,0.17672967910766602
1233,40,0.25,186,4,15,9.3,88048881095014922935401819911749632,70595898070094964229817752933629952,0.985,54142,16.62205457687378
1234,50,0.2,246,5,18,9.84,3589350866183842745773486100810187972735401984,2988981545198957847141937093235408866153332736,0.992,6116,2.4378693103790283
1235,60,0.16666666666666666,290,4,16,9.666666666666666,3643702434321769905148359845349142068372633493033713664,2983525804903111274780522591505504687808196257391837184,0.9800000000000001,12793,6.753924131393433
1236,70,0.14285714285714285,345,3,17,9.857142857142858,14575437565958605505467556945353953548103804564073459357046538240,11314798764378600000565695638617035038384909144789080315114029056,0.9885714285714287,3898,2.046541690826416
1237,80,0.125,433,3,19,10.825,97431179711070284678420344739464244610592358518950036069071096775089993023488,83300420468488124155371216325769669542712656254834956338651861195269242617856,0.9924999999999999,593,0.6240999698638916
1238,90,0.1111111111111111,439,2,16,9.755555555555556,45652211347644095924321824572067359236442742794447393560991838746213788987080835072,34507684955698399073710058684661137286881632958265150305795035387426447086476853248,0.9844444444444445,553,0.44684267044067383
1239,100,0.1,502,1,17,10.04,1082965750722145985878896224024413808122650516672067468601660405382339594912919540676067065856,880496318106120365674405871895332069867789138133038250919786390663945812566844668197556191232,0.9879999999999999,460,0.5058493614196777
1240,110,0.09090909090909091,517,3,17,9.4,3365518437223173637980204637974531873553022451435521298014957849722085353108290259590723962356629504,1998051415344237668457959287850234949091403059697679309406980200894584703178872747923389103040626688,0.9781818181818182,100000,104.81017589569092
1241,120,0.08333333333333333,628,4,20,10.466666666666667,5687499729349621377446640512755846040454874717941065092451455149773194849232915059580693158053400113044720189440000,4719348898480260770970663063521036658085926372481636138844125188108910911986513499577814596094512165289156547706880,0.99,1921,1.7608733177185059
1242,130,0.07692307692307693,681,3,20,10.476923076923077,74660064683211720175430458717318985389897399330674001084889581032896659091296285078139519884101326572819460789906477454196736,59374104436705006194897822196729058287731067736354148052556705618627839155459708795054127506991089505137831382373304021024768,0.9953846153846154,92959,88.86513781547546
1243,140,0.07142857142857142,694,3,21,9.914285714285715,38749361203804409420614518609954790515701554995090424919439912287546038583649947740118671397254241613120899105945445241651908837376,28452994122330544372308236488278982098411651452750332806522633466772753826951001505394918465844341134397382054858052966681287852032,0.9857142857142858,15249,15.682546377182007
1244,30,0.3333333333333333,153,6,16,10.2,2039714270395650433957756928,1597238312477569240512069632,0.9666666666666668,4126,1.0813007354736328
1245,40,0.25,197,4,17,9.85,1204240181741480197066576767867682816,980435965223746103714219888633446400,0.975,113,0.07750487327575684
1246,50,0.2,248,4,16,9.92,7717559545030625179200968299863223398295404544,5617103294417925121687360161478819389691133952,0.9800000000000001,1139,0.5858914852142334
1247,60,0.16666666666666666,300,2,17,10.0,23646120468145029984295959839128229584207172941861879808,19141443558808063073296349041035888354024881943333568512,0.9833333333333334,1874,1.1423397064208984
1248,70,0.14285714285714285,354,4,19,10.114285714285714,298381145544209934398003223964732413217108077267684306327238082560,235396740028818069980304114835108977725536648908523796904384921600,0.9971428571428571,957,0.546499490737915
1249,80,0.125,383,3,16,9.575,7914728962233519009366021996475853778957920843410541453402362386829017088,5684278641211649056389494664489329158302585742228939341665157558044721152,0.9974999999999999,110,0.10381484031677246
1250,90,0.1111111111111111,420,3,18,9.333333333333334,507356789115031578041609042280608563277275856197762335667243357968536542851891200,416824762843104761323144848773804944931468115662127051252226961741760899389063168,0.9888888888888889,269,0.2687342166900635
1251,100,0.1,502,5,19,10.04,5056424176774251473931551027964290170621289224062776569930875318656238457465451799957255225344,4205001724694868254266284370695293917129670841302405857052780394931382140709092584819846545408,0.992,2328,1.9793660640716553
1252,110,0.09090909090909091,529,3,18,9.618181818181819,33375829917192191403740867395440611715759408643819505673341007854728677066765140387050369293511294976,20582071909906408072037673850363531999590385156276485079314474469691617375232539063369254187193860096,0.9909090909090909,2974,2.8800175189971924
1253,120,0.08333333333333333,596,3,21,9.933333333333334,5560124404536134491709820222306462199936764432161646810653910369619817427822627292802712755976980763532995854336,4515732022652121660957535958371278572077451219228369990449080321578085141671825450957376040394360617219548774400,0.9799999999999999,1283,1.3396410942077637
1254,130,0.07692307692307693,628,3,18,9.661538461538461,44829307863610879745963316008112954592973546961206686935153154091965581998506633195188332590303180557410486762032070656,28311988330450252182640817698859147727302718424286591097554513174858722410947870080190269522499694620470510205282549760,0.9892307692307692,4443,6.608583927154541
1255,140,0.07142857142857142,690,3,23,9.857142857142858,7563049204903791060712511262658003584065659290951353505614541061542284531447671916650190903252809333578294441043252128995973529600,5876024015651022170576338602579026339264427228145344270817266258468513830838254948524435075004274971449214136391737975784152760320,0.9885714285714287,10867,13.829663753509521
1256,30,0.3333333333333333,149,6,15,9.933333333333334,1090456456117380570478018560,907140003821491616699383808,0.9933333333333334,55937,12.716872215270996
1257,40,0.25,191,3,14,9.55,502695132478821785857451801110904832,394579880331296549486183293663576064,0.985,1367,0.45500969886779785
1258,50,0.2,259,2,17,10.36,12952821757846150935977873755342759490781970432,11148899030308224866281729747686937554931679232,0.9800000000000001,100000,34.32126545906067
1259,60,0.16666666666666666,298,4,17,9.933333333333334,18466286934899234977068218076788451596071304893021814784,15535135427738372883857911706296313077249407770507083776,0.99,54466,24.763258695602417
1260,70,0.14285714285714285,341,4,16,9.742857142857142,7369916331532761160750526712164375899752756438467811766742024192,6138612597087642836864255111491556247953828629897618033400086528,0.9885714285714287,1257,0.724238395690918
1261,80,0.125,385,4,16,9.625,29058286970827305722322053706754088398459515513626468403124119775211421696,20524807537659983452177234320401652506690234476425739804004284944873422848,0.9875,3143,2.087278127670288
1262,90,0.1111111111111111,471,4,19,10.466666666666667,39719791245531857985574957403288532891293044216486881494956502497902432201104798253056,31864862115236692015242485338268777303483721099729925740963517164798727559916818530304,0.9933333333333334,890,0.9839141368865967
1263,100,0.1,496,4,17,9.92,240379914126728783961291926164751426588323087186491378407142321516509722146000506366657036288,194006456408499009767412501408840008395625448635370704980370497581582133397147435335013105664,0.992,1498,1.3099195957183838
1264,110,0.09090909090909091,520,3,17,9.454545454545455,6922152596874832634124403528335389647399863075361164652605566007019954772589756662279187512124506112,5554658389167873813463091154288533166985418658583416499905795976680080082081873905377598865116495872,0.9945454545454545,1144,0.9587554931640625
1265,120,0.08333333333333333,605,2,17,10.083333333333334,135696121913985772159081385647293825599821608425195043017008159104890708713092232112362573925206537500298527637504,104871331511396347104519419232308232543230155186545735965610006965687422253339622456790108925693352130988067520512,0.99,405,0.36680173873901367
1266,130,0.07692307692307693,640,5,20,9.846153846153847,21348958711965507910571901493907486166770372393211466923809086218984885288572765774544251343318038264700353283105618919424,15450324304414667804487846116648339989568112036748657382731936352195323802635982986147658298023285653822967576640832405504,0.9984615384615385,1806,2.1136035919189453
1267,140,0.07142857142857142,677,3,16,9.67142857142857,1399552986372281494455992874704209322384017655775302684802436043453559602563763058858247097319895522079661757231596997842143543296,1171248165623900961568682944131419826350300399876457581647741765028559718214700175591950258892120074195619043715199570017280589824,0.9957142857142858,4714,6.493120908737183
1268,30,0.3333333333333333,155,2,15,10.333333333333334,2150162672709284486696665088,1796461012294886702461222912,0.96,930,0.25305986404418945
1269,40,0.25,198,4,14,9.9,1957442761946873705173685920803586048,1465135595769947389324672497237360640,0.9800000000000001,11184,3.690077304840088
1270,50,0.2,261,4,19,10.44,125358317586849220150862475996726208152689704960,100845243798484949131698848204839167796617150464,0.992,7195,2.4658689498901367
1271,60,0.16666666666666666,315,6,19,10.5,1071717335302856574603628879210079423910068682760690597888,799265878721776245016769502295362406211186274885366185984,0.9833333333333332,19868,11.256155014038086
1272,70,0.14285714285714285,380,5,16,10.857142857142858,56200469174461520569485227159752285192894373080404295238003976044544,44454831154002533248685510384227502929670712584847418689664558563328,1.0,933,0.5074520111083984
1273,80,0.125,396,3,16,9.9,62218071484003683927812034653269317140794245275618547764882740190029807616,52306239198454237531652030568153070908789894172276407268618637592588451840,0.99,1406,0.8303046226501465
1274,90,0.1111111111111111,482,3,18,10.71111111111111,418665837901490591443999220066856634606681652867592142647278091761141248771283667124224,330038991086262982552743065681570925012176943259078555355175619265914231235701752463360,0.9933333333333334,1899,1.4616010189056396
1275,100,0.1,479,3,16,9.58,14402712366366829277455100277894883749474109752994061021206010161707359631526325354967859200,9626535907728066908071869845368779827842633607147855405914754965961260660720350308276895744,0.9879999999999999,6797,5.600505590438843
1276,110,0.09090909090909091,547,3,18,9.945454545454545,1394175660643729628384203454570622595660878725606869233186191317833111365152770676049187152623682191360,1154273744946827742603879666562202694478586583316358990956977528601825386847180426406441383793633787904,0.989090909090909,100000,79.7002968788147
1277,120,0.08333333333333333,576,4,17,9.6,181001130176433507844432808692522245914608720042013699733373263477471576593005288886448338154869783236020535296,131714429039521500968017445228737349417199239253154490166558416208391108429815090767763678022981031319471915008,0.9916666666666668,2130,2.33036208152771
1278,130,0.07692307692307693,662,2,18,10.184615384615384,93219408726754173445724046474803574656638593260518419230261942415800145615264708631640305451919868388594878336946940149760,66841818123363065188561692807505689081596287484132672441841607223689953840359042395634715546391465660877978723778536931328,0.9892307692307692,3110,2.9785397052764893
1279,140,0.07142857142857142,673,2,17,9.614285714285714,437124685245419321100218314131753840611424529272874851809393330202100642263877097272113957251261243169575596113714449849367134208,356404094448055042879727482965350148449548794472052543602658875307455482681224449262253704764130718598528521424451869090475147264,0.9914285714285714,2047,2.8169302940368652
1280,30,0.3333333333333333,138,5,14,9.2,97404334828730098605096960,75418984186771793596383232,0.9800000000000001,6552,1.6733489036560059
1281,40,0.25,191,5,15,9.55,714897443551099362025026976124764160,574329746742073969368828813118537728,1.0,3438,1.237290859222412
1282,50,0.2,244,5,16,9.76,3017528612472629827530717652191782629697126400,2369709042470655300408203025766472437215526912,0.992,1812,0.7359945774078369
1283,60,0.16666666666666666,300,3,15,10.0,30555490749574712338490123903250959109410749568583204864,23992046740521230131533468888456383510429553105028775936,0.9833333333333334,135,0.10888361930847168
1284,70,0.14285714285714285,332,4,20,9.485714285714286,1314866441878962503232265781332848972482020845296296002953674752,1077640462305731171860442845220016510685101271155633152113770496,1.0,3553,2.3298261165618896
1285,80,0.125,395,4,17,9.875,122557725769200086130114282058990131468806744283234333436709492952049647616,94993708397496023077436976930955752455304729784231943869193331487614697472,0.9949999999999999,3837,2.607045888900757
1286,90,0.1111111111111111,451,2,17,10.022222222222222,933487831705965466806144582543907684008622971323532338463212313952327752643306848256,769481795215650485761626974204048596807873236003311972786714299488573096150261825536,0.9866666666666667,26153,18.819785833358765
1287,100,0.1,468,4,15,9.36,1379205436649670051854934189151521450348865173405140353144490625103187757149524629448032256,1141279140964721575503725148227515286182756148593688003562871945550671253552537926178439168,0.994,2991,2.7886271476745605
1288,110,0.09090909090909091,547,4,18,9.945454545454545,5094662855233050164051806282188831982098346106036625087199575611661635581339924114839236424135688060928,4006345051877901393533732758795898527183779705079048478372320503017918066790464119010525260381564174336,0.9945454545454547,100000,95.39597821235657
1289,120,0.08333333333333333,624,4,20,10.4,1451660699593737908381550753174607607504480697193253050999923160819831888824345793732692623961524849778682996195328,1118900913734894972891488843543472345747202242587430319560908591630521137897800899632008017224178240222777359466496,0.9916666666666668,100000,97.15746450424194
1290,130,0.07692307692307693,625,3,18,9.615384615384615,110729006093097695715787174228322137481103420522006813124329861459862220371714583810287229447883212615553234324397490176,93359889116357420604312410171137660542509133928288892660878119000903351959888625386714570315807126972361994817549369344,0.9923076923076923,2550,2.8797905445098877
1291,140,0.07142857142857142,728,2,18,10.4,93914399513717004358303108787743071169331329157244879794889581724836303536050778629004418622251315633531570732742573747752008343879680,75753793712280075808001311906478146130164388486896538076039452178302466240599408249515070751254220061320215478989746643369615522004992,0.9957142857142858,6304,7.593776702880859
1292,30,0.3333333333333333,134,5,15,8.933333333333334,30516394036368725554233344,23641141437877915498840064,0.9733333333333334,86508,20.83577060699463
1293,40,0.25,192,4,15,9.6,609415932398013257868642652860186624,482341368713614795068235988235976704,0.985,1079,0.4770362377166748
1294,50,0.2,265,3,17,10.6,108066954185207968127385689955858252681097248768,94372574447583946297841581413321901215213158400,0.976,1223,0.48424339294433594
1295,60,0.16666666666666666,290,2,16,9.666666666666666,1871177500424467813230063511379644969300481019431878656,1286916735951948934702077790687021655266948449017266176,0.9899999999999999,727,0.37098073959350586
1296,70,0.14285714285714285,334,4,17,9.542857142857143,1161742548543812185477804248150708228809497450054642056317370368,822899814923478900247246974992939612476363547459191531861180416,0.9800000000000001,96,0.09606385231018066
1297,80,0.125,380,4,16,9.5,3625498347336845518971938393476439029488743595597338282510985806598897664,2745547687414358845558529371697960676259861305900184997012949959511638016,0.9899999999999999,824,0.5282189846038818
1298,90,0.1111111111111111,410,3,19,9.11111111111111,32297854855950921640691839865325952971232948730540955161386080111168284744744960,25722506244690856236254595305957401296603151547490284494962194424773786042630144,0.9933333333333334,894,0.6248409748077393
1299,100,0.1,489,5,18,9.78,211379088090660607910143885379826047746988110588155306446694130909391060397026156144899391488,160938656036499968349731893881545850447954526470153741316100466838506305421302106416132128768,0.992,637,0.5441057682037354
1300,110,0.09090909090909091,543,3,19,9.872727272727273,1396202443406577052849647709643783039430488997056568506367098593895528894607903170181492236908845072384,1133462696801366555875009414035095881661766588435631563986111945609375598000086776656333635381599666176,0.990909090909091,1015,1.0386903285980225
1301,120,0.08333333333333333,568,2,18,9.466666666666667,2774051334123252391199024862916933028704002448087699568237993383184798895402827133629745034781478357729017856,2249170996372613539540135596878588161533714005945838290208946524696041151696580928270739024570733073453285376,0.9966666666666667,3800,3.6982719898223877
1302,130,0.07692307692307693,643,3,17,9.892307692307693,8576346720351110951596225085254624851526872841633528646929620740290854903715944558990841553248340857630085834624894763008,6670257564334677755069594769807265404640371141268807315740253259933793468549734776621705490511774776788784840700879437824,0.9969230769230769,3370,4.303758859634399
1303,140,0.07142857142857142,666,2,17,9.514285714285714,39308312701894421172612574887879654740377895852107220489921598522189529314790032571137470084606394978167474771535321888332972032,30398740569384883305992044534858393925940548236910029857165098538364489182259423228691185589230281979959273144331432841627828224,0.9942857142857143,1478,1.5552234649658203
1304,30,0.3333333333333333,162,6,18,10.8,13992877999327351182247067648,12223585140750525248145719296,0.9866666666666667,427,0.14955973625183105
1305,40,0.25,170,5,13,8.5,3953074140287165442913705645834240,2841041332628009585661168328900608,0.9949999999999999,12672,4.562099933624268
1306,50,0.2,243,4,17,9.72,1934241881978229684941747558968802254987984896,1176407061321912354723850934004736531120521216,0.992,6077,2.6027135848999023
1307,60,0.16666666666666666,314,4,16,10.466666666666667,707034749548659347402506132895134987317695558932840316928,569339923988801885705480604835789227195529138502692241408,0.9866666666666667,1181,0.6402177810668945
1308,70,0.14285714285714285,384,4,18,10.971428571428572,74804270634097109107227721319459993938616323771946339038297665306624,64330630820571576584782539209139039744422860218248901315066054311936,0.9942857142857143,8749,4.313438653945923
1309,80,0.125,395,3,20,9.875,40840958890966280224147480663534499374881929481925787385939838465992556544,30691527311015206907394789443914716169447078322395721175608239111559708672,0.9775,35032,20.08068037033081
1310,90,0.1111111111111111,467,3,20,10.377777777777778,8962312830302088681383327240330868443478622436797031887932046095854724441997964214272,6870316887538768381679718037039589798536572142988484234014357450673284163724617187328,0.9822222222222223,33501,22.49932861328125
1311,100,0.1,504,3,19,10.08,3275888734063777188019922351163689261725186572120753364760290026629565033056032685701086576640,2613351961432257033223206077540619664289893757057522000009298332350178605946145445606512918528,0.992,94105,74.38700199127197
1312,110,0.09090909090909091,540,4,19,9.818181818181818,1745726903870047882200709251648289855492913828833169557452186521721840618541689244505293063689718464512,1295591283250117191326131058236103105268995615440641667491049298359330023564272345856835881266631933952,0.9945454545454545,446,0.47026801109313965
1313,120,0.08333333333333333,617,2,17,10.283333333333333,309110259944593204393821456884279048829924476654012072135270472873463413431840763704053869669858289355780622647296,234587435948269449568368842027907636202028545476310054425395281449334163533710316756519586664292394816422404947968,0.9883333333333333,1767,1.8323652744293213
1314,130,0.07692307692307693,614,3,16,9.446153846153846,9635624615181168094890881941210866803746537079558476555350413456667685568706219726836533785955069390601400423618183168,7814333717895385854482170943523082985774893903610544502446700734023047072494435221966064433330134679603513112972492800,0.9892307692307692,4534,6.135232210159302
1315,140,0.07142857142857142,719,3,17,10.271428571428572,9245455023744139217222035257755704494552917522580455383698708917445360578050640134588277971016132116226333366087189350615103832064000,6702560008845443899453869350708788218867012633139640091280127050384438265604790529087692687096786322234674122122986886382659567616000,0.9957142857142858,14823,15.129932403564453
1316,30,0.3333333333333333,145,6,14,9.666666666666666,571615401925926465210155008,442091197462515966046896128,0.9933333333333334,5420,1.602475643157959
1317,40,0.25,199,2,14,9.95,1407682677874627074826025786996162560,1081340251646950909405363668036616192,0.9800000000000001,1320,0.5615191459655762
1318,50,0.2,246,4,20,9.84,3274025574380905207670171625604789366228516864,2682489088093972654967721730711551337199304704,0.976,4843,2.1279053688049316
1319,60,0.16666666666666666,296,5,18,9.866666666666667,14434059263845343517014400500110784762724143673752158208,11142016149025616079796817001054361601080594451300089856,0.9966666666666667,2236,1.0260436534881592
1320,70,0.14285714285714285,340,2,17,9.714285714285714,1838928713521737714283491086518912317405449408665862759027572736,1483020066385211119389081643163796036059248112826413784493981696,0.9885714285714287,31,0.0356447696685791
1321,80,0.125,409,6,18,10.225,3256434293400523193569945577560919715493213503941973507113979907713921974272,2461309683690903636709198284565121790178204090642791062714926599776803749888,0.9949999999999999,5058,3.8122165203094482
1322,90,0.1111111111111111,462,5,16,10.266666666666667,21156740403936288575915232989251578893291431977680852509565034519868753675301007917056,16507908179658970231030859081980068052272035763364752410318331235395975509219657908224,0.9866666666666667,1115,0.8681635856628418
1323,100,0.1,474,3,19,9.48,4295689705737750138199518978706381699050990591730972804639510065886186070923871623963475968,3200718062367493721483111101412506698839352583504762700260696378134727485625946067622166528,0.9899999999999999,51,0.09202766418457031
1324,110,0.09090909090909091,542,3,19,9.854545454545455,281011986020397998154148435844807356139564225084529972611466704981663504305168453959526170151025115136,235030120971109381550976295595708733777263378717634156701218448059775256411594024067926805908767637504,0.9836363636363636,55,0.09076356887817383
1325,120,0.08333333333333333,603,2,20,10.05,3351261170481102979706449533701717820181428962649702047035097804257327976427069134284151092528582249268325122048,2827941344918752414843321445557135122232918263050279311693748699400286602164432340232563051970227031370276798464,0.9816666666666667,935,0.9889945983886719
1326,130,0.07692307692307693,647,3,20,9.953846153846154,65550293017844469717119173200008943880774266878760636761995834599267715333436796864021906138989065280363971243947704975360,48179084736381124155292881595230935520966714537757104334167262009593288046331909853689527370197455140740326478589810704384,0.9907692307692308,29045,27.529560089111328
1327,140,0.07142857142857142,749,3,20,10.7,4623064604501131346156843531769368249363920607053591919541393846021787679627406536754372060250868930328075364992331811472724078056439808,3481735610766251867109325369959230381979682730552697762417231630793415285074715551250466150392384004823404135580250970448071304501264384,0.9971428571428571,100000,109.10425639152527
1328,30,0.3333333333333333,137,5,14,9.133333333333333,77000576981709041208131584,62555320289758148097474560,0.9933333333333334,597,0.19335722923278809
